id,title,sector_clean,country_clean,report_type_clean,assurance_clean,text_chars,pdf_pages,pdf_source,kw_wellby,kw_qaly,kw_hact,kw_unit_cost,kw_cabinet_office,kw_wtp,kw_replacement_cost,kw_wage_rate,kw_nhs_costs,kw_gov_statistics,kw_literature,kw_bespoke,kw_svuk_resources,kw_global_value_exchange,kw_four_people,kw_local_multiplier,kw_employment_proxy,kw_health_proxy,kw_education_proxy,kw_housing_proxy,n_methods_detected,primary_proxy_method,proxy_sources_named,n_proxies_estimated,monetization_approach,has_sensitivity_on_proxies,monetization_notes,extraction_status
274,Reports Database:The Sleeping Giant. A Social Return on Investment Report on Sup,arts_culture,Australia,Evaluative,0,15000,36,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""SROI Guide (2012)""]",,partial,True,"The report uses a combination of stated and revealed preference methods to assign monetary values to outcomes, adjusting for deadweight and attribution. Stakeholders' expressed values and average costs of related goods were utilized as financial proxies.",ok
275,Reports Database:The Social Inclusion Value of Buses – Marchwood,housing,UK,Evaluative,0,5585,38,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""Cabinet Office WELLBYs"", ""HACT Social Value Bank""]",5.0,partial,False,"The report uses a combination of WELLBY values and HACT Social Value Bank to estimate the social value of bus services. It partially monetizes outcomes related to social inclusion and economic impacts, but does not provide a comprehensive monetization of all identified outcomes.",ok
276,Reports Database:Measuring the size and scope of the voluntary and community sec,employment,UK,Evaluative,0,15000,38,fullpdf,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4.0,replacement_cost,"[""ONS"", ""Cabinet Office"", ""HACT"", ""Pro Bono Economics""]",5.0,partial,False,"The report estimates the economic contribution of volunteering using replacement cost methods, citing various sources including ONS for economic value and Pro Bono Economics for social return on investment metrics.",ok
277,Reports Database:People Helping People: the future of public services,employment,UK,Evaluative,0,15000,46,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""Community Life Survey 2013\u20132014"", ""Ipsos MORI""]",,partial,False,"The report discusses the benefits of social action and its impact on public services, using data from the Community Life Survey and Ipsos MORI to highlight the economic, social, and health benefits. However, it does not provide specific financial proxies or detailed monetization methods.",ok
278,Reports Database:Real Lettings Property Social Impact Report 2014/15,housing,UK,Evaluative,0,15000,32,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,unit_cost,[],,partial,False,"The report uses unit costs related to housing benefits and tenancy sustainment metrics to estimate financial impacts, but does not specify detailed sources for these values.",ok
279,Reports Database:Bikespace Social Impact Report 2015,education,UK,Evaluative,0,580,8,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,unclear,False,"The report does not provide specific details on the financial proxies or monetization methods used, making it unclear how the social impact is quantified.",ok
280,Reports Database:POhWER Community Advocacy Impact Report,disability,UK,Evaluative,0,15000,54,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1.0,replacement_cost,[],5.0,partial,False,"The report uses a replacement cost method to estimate the financial savings to local authorities by avoiding crisis situations that would require extensive social services support. Specific financial proxies are not detailed, but the report implies a range of outcomes that have been monetized.",ok
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2014/2015,housing,UK,Evaluative,0,15000,40,fullpdf,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,2.0,mixed,"[""Office for National Statistics"", ""The Work Foundation"", ""Public Health England"", ""Impetus Private Equity Foundation"", ""CIPD"", ""Development Economics"", ""The New Economics Foundation"", ""Behavioural Insights Team""]",10.0,partial,False,"The report uses a mixed approach to monetization, incorporating various sources including government statistics and academic literature to estimate the social value created by the program. Specific financial proxies are derived from these sources to assess the impact on young people's lives.",ok
282,Reports Database:Value in Private Equity – where social meets shareholder,education,UK,Evaluative,0,14745,36,fullpdf,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.0,gov_statistics,"[""ONS Census data"", ""ONS data"", ""Cabinet Office research""]",5.0,partial,False,"The report uses government statistics, particularly from the ONS, to derive proxies related to employment and socio-economic deprivation. It assesses social value through a scorecard approach, comparing LDC's performance against national and local benchmarks.",ok
283,Reports Database:Bromford Social Value Report 2015,employment,UK,Evaluative,0,15000,23,fullpdf,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,3.0,hact,"[""HACT Wellbeing values"", ""New Economy Manchester Cost Database"", ""BRE paper 'The Real Cost of Poor Housing'"", ""Department for Work and Pension\u2019s (DWP) additionality guide""]",5.0,partial,True,The report uses HACT Wellbeing values for customer impact and societal values derived from the New Economy Manchester Cost Database. It also incorporates NHS savings methodologies and discusses deadweight and outcome duration assumptions.,ok
284,Reports Database:Belu Impact Report 2015,environment,UK,Evaluative,0,3357,20,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],,partial,False,"The report monetizes the impact of donations to WaterAid by estimating the cost of providing access to clean water, but does not specify the exact financial proxies or sources used for these estimates.",ok
285,Reports Database:Achieving Schools Social Impact Assessment,education,Unknown,Evaluative,0,15000,74,fullpdf,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,literature,"[""Brookes, et al. (2007)"", ""McCluskey, et al. (2013)"", ""Gazeley (2012)"", ""Taylor (2012)"", ""Vignoles (2010)"", ""Irish Economic and Social Research Institute (2007)"", ""Balfanz & Burns (2012)"", ""Daraganova et al. (2014)""]",1.0,partial,False,"The report uses literature-derived values, such as the average cost per excluded child of £63,851, to estimate the social costs associated with exclusion and improved attendance outcomes. However, it does not discuss sensitivity or uncertainty regarding these proxy values.",ok
286,Reports Database:Accsys Technologies PLC Impact Report,housing,Unknown,Evaluative,0,11627,32,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],1.0,partial,False,"The report uses replacement cost as a proxy for the increased durability of items using Accoya, estimating avoided costs of tropical hardwood windows. No specific external sources for the proxy values are cited.",ok
287,Reports Database:The Aspen Intitute Alliance for Artisan Enterprise Impact repor,employment,USA,Evaluative,0,313,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,unclear,False,The report does not provide sufficient information to determine the monetization methods or financial proxies used.,ok
288,Reports Database:MyBnk Impact Report 2013-14,education,UK,Evaluative,0,11020,14,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of self-reported data and statistical analysis to assess the impact of financial education on young people's capabilities. However, it does not specify distinct financial proxies or sources for monetization.",ok
289,Reports Database:Key Fund Social Impact Report 2015,housing,Unknown,Evaluative,0,10358,17,fullpdf,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,replacement_cost,"[""Cabinet Office"", ""Big Lottery Fund"", ""CDFA report 'Inside Community Finance'""]",3.0,partial,False,"The report uses replacement cost as a proxy for the value of services provided by social enterprises, referencing funding sources like the Cabinet Office and the Big Lottery Fund. It also cites the CDFA report for context on community finance impact.",ok
290,Reports Database:The Impact of Long-Term Engagement on Empowerment & Behaviour C,community,UK,Evaluative,0,4633,25,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of qualitative data from surveys and focus groups to assess the impact of community engagement on behavior change and employment, but does not specify distinct financial proxies or sources for monetization.",ok
291,Reports Database:Social Impact Study Craft Employment Opportunities. A Report fo,employment,UK,Evaluative,0,14367,33,fullpdf,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,unit_cost,"[""Cabinet Office Unit Cost Database""]",5.0,full,False,"The report uses unit costs from the Cabinet Office Unit Cost Database to estimate annual savings to the public purse resulting from employment programmes, including specific values for apprenticeships and the cost of young people not in education, employment, or training.",ok
292,Reports Database:Shared Interest Social Accounts. For the year ended 30 Septembe,elderly,UK,Evaluative,0,15000,48,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,[],,partial,False,"The report utilizes a mixed approach to monetization, incorporating various internally generated data and stakeholder consultations to assess the social impact of their financial services and business support. However, specific financial proxies or sources are not detailed.",ok
293,Reports Database:Social Enterprise Kent Social Impact Report 2013-14,employment,UK,Evaluative,0,2734,9,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unit_cost,[],5.0,partial,False,The report uses unit costs associated with training and employment services to estimate the social value created. Specific sources for these unit costs are not cited.,ok
294,Reports Database:Pilotlight Impact 2015,housing,Unknown,Evaluative,0,14456,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of qualitative feedback from CEOs and Pilotlighters to assess impact, but does not specify distinct financial proxies or sources for monetization. It indicates some outcomes are monetized while others are not.",ok
295,Reports Database:School Home Support Impact Report 2014/15,education,Unknown,Evaluative,0,10262,20,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""New Philanthropy Capital"", ""Project Oracle""]",,partial,False,"The report utilizes a mixed approach to monetization, incorporating insights from New Philanthropy Capital and Project Oracle to assess the impact of their interventions. Specific financial proxies are not detailed, indicating a partial monetization of outcomes.",ok
297,Reports Database:Enabling Enterprise Impact Report 2014,education,UK,Evaluative,0,2542,16,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of methods to estimate the impact of enterprise skills development, including comparisons of student progress and teacher assessments, but does not specify distinct financial proxies or sources.",ok
298,Reports Database:SolarAid Impact Report Autumn 2015,environment,USA,Evaluative,0,13000,14,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,replacement_cost,"[""UNICEF"", ""World Health Organisation"", ""ETH Zurich"", ""University of California, Berkeley"", ""Stanford University"", ""University of Edinburgh""]",5.0,partial,False,"The report uses replacement cost proxies by estimating the savings from switching from kerosene lamps to solar lights, including health benefits and environmental impacts. It cites various studies and collaborations with academic institutions to support its findings.",ok
299,Reports Database:Tottenham Hotspur Foundation 2014/15 Social Audit and Impact Re,education,UK,Evaluative,0,15000,28,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],5.0,full,False,"The report uses the Sportworks model to estimate social cost savings associated with reduced risks of negative outcomes, such as crime and educational disengagement, resulting in a calculated saving of £7 for every £1 invested. No specific external sources for proxies are cited.",ok
300,Reports Database:The value of return home interviews and follow-up support when ,housing,UK,Evaluative,0,15000,27,fullpdf,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,mixed,"[""HACT Social Value Bank"", ""Youth Unemployment: The Crisis We Cannot Afford (ACEVO, 2012)"", ""Unit Costs of Health and Social Care 2014 (LSE PSSRU)"", ""Still Running 3 Early findings from our third national survey of young runaways, The Children's Society, 2011"", ""www.globalvalueexchange.org""]",10.0,partial,True,"The report uses a combination of actual costs, willingness to pay, and wellbeing valuations to estimate the financial value of outcomes for young people. Specific sources include the HACT Social Value Bank and various academic studies, with sensitivity analysis discussed regarding the reliability of",ok
301,Reports Database:Counting on uncertainty: The economic case for community based ,social_inclusion,UK,Evaluative,0,15000,48,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,mixed,"[""Extant literature review"", ""benefit transfer"", ""willingness-to-pay (WTP) exercises""]",5.0,partial,True,"The report employs a mixed approach for monetization, utilizing benefit transfer methods and willingness-to-pay exercises to estimate the economic impacts of community-based adaptation. It also discusses sensitivity and uncertainty regarding the proxy values used.",ok
302,Reports Database:Cost benefit analysis for a minimum standard for rental housing,housing,Australia,Evaluative,0,15000,49,fullpdf,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,unit_cost,"[""BRANZ Housing Condition Survey""]",5.0,partial,False,"The report uses unit costs from the BRANZ Housing Condition Survey to estimate compliance costs for rental housing. Benefits are derived from literature on avoided costs related to health and safety improvements, but not all outcomes are monetized.",ok
303,"Reports Database:Cost-Benefit Analysis for Crime Prevention: Opportunity, Costs,",education,UK,Evaluative,0,15000,40,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],,partial,False,"The report discusses opportunity costs and routine savings related to crime prevention, suggesting a focus on replacement costs for crime-related externalities. However, it does not specify distinct financial proxies or sources used for monetization.",ok
304,Reports Database:Demonstrating the Benefits of Early Response: Cash for Work in ,other,Unknown,Evaluative,0,15000,48,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],5.0,partial,True,"The report uses replacement cost as the primary method to estimate the benefits of the Cash for Work program, focusing on avoided losses and improvements in agricultural yields. Sensitivity testing was conducted on key assumptions such as discount rates and crop prices.",ok
305,Reports Database:Measuring impact and cost benefit: a Sudanese case study,housing,Unknown,Evaluative,0,7252,7,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,replacement_cost,[],4.0,partial,False,"The report uses replacement cost as a proxy for the benefits of various disaster risk reduction interventions, specifically focusing on the costs of construction and maintenance of infrastructure such as terraces, dams, and communal gardens. However, it acknowledges that some benefits, such as lives",ok
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigation Measures in Thre,housing,Unknown,Evaluative,0,15000,164,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],,partial,True,"The report uses a Cost Benefit Analysis (CBA) approach to estimate the benefits of disaster risk reduction measures by comparing the costs of implementing these measures against the benefits of reduced hazard impacts. It discusses uncertainties related to proxy values, particularly for intangible be",ok
307,Reports Database:Disaster preparedness programmes in India: A cost benefit analy,housing,UK,Evaluative,0,15000,26,fullpdf,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3.0,wtp,"[""HPN Good Practice Review Disaster Risk Reduction: Mitigation and Preparedness in Development and Emergency Programming by John Twigg""]",,partial,True,"The report discusses the use of Willingness to Pay (WTP) as a method to assign monetary values to lost lives, highlighting its potential to yield higher valuations compared to wage rates. It also acknowledges the limitations of cost benefit analysis in quantifying certain impacts of disaster mitigat",ok
308,Reports Database:Cost-Benefit Analysis for Community-Based Disaster Risk reducti,education,Nepal,Evaluative,0,15000,27,fullpdf,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,replacement_cost,"[""Mercy Corps"", ""Red Cross"", ""government statistics""]",5.0,partial,False,"The report uses replacement costs for damaged items and health and education costs resulting from floods, drawing on data from surveys conducted with community members and project managers. It also references government statistics and qualitative assessments to support its findings.",ok
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,environment,India,Evaluative,0,15000,30,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""RITES (2005a)"", ""RITES (2005b)"", ""Planning Commission, Government of India""]",5.0,partial,False,"The report uses a mix of shadow prices for investment, foreign exchange, and unskilled labor, along with estimates of savings from reduced accidents and vehicle operating costs. It references methodologies similar to the UNIDO method for economic evaluation.",ok
310,Reports Database:A Cost-Benefit Analysis of Deforestation on the Brazilian Amazo,environment,Unknown,Evaluative,0,15000,42,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""Schneider (1995)"", ""IPEA""]",5.0,partial,True,"The report employs a mixed approach to monetization, utilizing estimates from various land use values and referencing Schneider (1995) for yield decay rates. It discusses uncertainties in the valuation of non-market goods such as biodiversity and carbon sequestration.",ok
311,Reports Database:A Cost-Benefit Analysis of Practical Action’s Livelihood-Centre,education,UK,Evaluative,0,15000,24,fullpdf,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,mixed,"[""FAOSTAT"", ""HM Treasury"", ""Squire and van der Tak (1975)"", ""Brent (2006)"", ""Mechler (2005)""]",5.0,partial,True,"The report employs a mixed approach to monetization, utilizing established economic theories and methodologies, including social cost-benefit analysis (SCBA) principles. It quantifies benefits through real income gains and avoided losses, referencing various data sources such as FAOSTAT for agricult",ok
312,Reports Database:Investing in Communities: The benefits and costs of building re,agriculture_food,Unknown,Evaluative,0,15000,44,fullpdf,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,replacement_cost,[],5.0,partial,True,"The report quantifies benefits such as avoided losses from drought impacts, including educational losses and asset sales, using a replacement cost approach. Sensitivity testing is conducted to assess the robustness of the findings under varying assumptions.",ok
313,Reports Database:A Cost-Benefit Analysis of the New Orleans Flood Protection Sys,environment,Unknown,Evaluative,0,15000,18,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,"[""Schwartz, 2005"", ""H. Saffir, quoted in Schwartz, 2005"", ""OMB Circular A-4"", ""Mills et al., 2004"", ""Munich Re, 2005"", ""Tierney, 1995"", ""Lindell and Prater, 2003"", ""Hallegatte and Hourcade, 2006""]",5.0,partial,True,"The report uses a replacement cost method to estimate the benefits of flood protection by calculating the net present value of damages avoided through the upgraded system. It discusses the sensitivity of the analysis to various assumptions, including discount rates and the probability of hurricane o",ok
314,Reports Database:Costs and Benefits of Flood Mitigation in the Lower Bagmati Bas,environment,Nepal,Evaluative,0,10253,42,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],10.0,partial,False,"The report uses replacement cost methods to estimate the financial impacts of flood mitigation interventions, including costs associated with land loss, crop protection, and infrastructure damage. Specific values are derived from local compensation rates and historical data.",ok
315,Reports Database:Assessing Quality and Cost Benefit: A Philippines Case Study,education,Philippines,Evaluative,0,11080,12,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,mixed,"[""World Disasters Report"", ""World Bank""]",,partial,False,"The report utilizes a mixed approach for monetization, drawing on various sources such as the World Disasters Report and World Bank data to assess the economic benefits of disaster risk reduction initiatives. Specific financial proxies are not detailed, indicating a partial monetization of outcomes.",ok
316,Reports Database:Mitigation of food wastage: Societal costs and benefits,agriculture_food,UK,Evaluative,0,15000,59,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,"[""FAO Food Wastage Footprint Toolkit"", ""Gustavsson et al. 2011""]",10.0,partial,False,"The report uses replacement cost as a primary method to estimate the societal costs of food wastage, drawing on case studies and existing literature to provide a comprehensive analysis of environmental and social impacts.",ok
317,Reports Database:The long road to resilience: Impact and cost-benefit analysis o,arts_culture,Bangladesh,Evaluative,0,15000,84,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],,partial,False,"The report uses a cost-benefit analysis to estimate protective benefits by calculating avoided risk values based on the annual probability of major hazards. However, many potential benefits could not be quantified or monetized, leading to a partial monetization approach.",ok
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysis of Environmental P,education,USA,Evaluative,0,15000,38,fullpdf,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,wtp,[],,partial,False,"The report discusses the use of contingent valuation to estimate the willingness to pay for environmental benefits, citing specific amounts that households are willing to pay for the preservation of various species. However, it does not provide named sources for these values.",ok
319,Reports Database:The Cost-Benefit Analysis of the Preschool Curriculum Compariso,education,USA,Evaluative,0,15000,46,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""HighScope Perry Preschool Study"", ""Carolina Abecedarian Study"", ""Chicago Child-Parent Centers Study""]",3.0,partial,True,"The report utilizes cost-benefit analysis comparing different preschool curriculum models, drawing on longitudinal data from established studies. It discusses sensitivity analyses to assess the variability in cost-savings based on different assumptions.",ok
320,Reports Database:Partnerships for change: a cost benefit analysis of Self Help G,agriculture_food,UK,Evaluative,0,15000,135,fullpdf,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,unit_cost,"[""ONS earnings data""]",3.0,partial,False,The report monetizes quantifiable benefits such as increased income and school attendance using unit costs derived from ONS earnings data. It also estimates the value of education based on daily wage rates for unskilled labor.,ok
321,Reports Database:Evaluating Costs and Benefits of Flood Reduction under Changing,environment,Nepal,Evaluative,0,15000,32,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,"[""JICA survey"", ""ADB 2005""]",5.0,partial,False,The report uses replacement cost methods based on JICA survey results to estimate flood damage and indirect costs. It also references ADB data for groundwater issues but does not fully quantify environmental and social benefits.,ok
322,Reports Database:Fiji Technical Report – An economic analysis of flood warning i,other,Unknown,Evaluative,0,15000,112,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,"[""HM Treasury Green Book"", ""ADB guidelines"", ""Pearce et al. 2003"", ""Woodruff 2006"", ""Cesar et al. 2004"", ""Jacobs 2004"", ""Hajkowicz and Otakai, 2005"", ""Mohd-Shahwahid 2001"", ""Campbell 2006"", ""Greer Consulting Services 2006"", ""McKenzie et al. 2006"", ""Lal et al. 2006"", ""Lal and Takau, 2005"", ""Pesce and Lal, 2004"", ""McKenzie 2004"", ""Greer 2005""]",5.0,partial,True,"The report estimates benefits from a flood warning system based on avoided losses from past floods, using a combination of surveys and assumptions about potential savings. It discusses uncertainty in discount rates and their impact on the analysis.",ok
323,Reports Database:Samoa Technical Report – Economic Analysis of Flood Risk Reduct,education,Unknown,Evaluative,0,15000,81,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],5.0,partial,False,"The report uses replacement cost as a primary method to estimate the economic impact of flooding, focusing on costs associated with structural damage, clean-up, and lost income. Specific data sources are not cited.",ok
324,Reports Database:A Social Cost-Benefit Analysis of the Rural Social Scheme,arts_culture,Unknown,Evaluative,0,15000,51,fullpdf,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,market_rate,"[""LEADER Programme guidelines"", ""Department of Agriculture, Fisheries and Food""]",5.0,full,False,"The report uses market rates to estimate the financial benefits of the Rural Social Scheme, including a €25/hour rate for volunteer hours and a €14.50/hour rate for labor under the Walks Scheme. It also incorporates average additional income per participant as a proxy for financial benefits.",ok
325,Reports Database:Evaluating Costs and Benefits of Flood Reduction under Changing,environment,Nepal,Evaluative,0,15000,40,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],,partial,True,"The report monetizes costs and benefits of flood risk management strategies using field experience and expert judgment, particularly focusing on the costs of disbenefits associated with embankments and the benefits of people-centered strategies. It discusses limitations and uncertainties in the data",ok
326,Reports Database:Costs and benefits of early warning systems,other,Unknown,Evaluative,0,10616,17,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,unclear,False,"The report does not provide clear information regarding the financial proxies or monetization methods used, making it difficult to assess the approach taken.",ok
327,Reports Database:Recycling: Cost Benefit Analysis,environment,New Zealand,Evaluative,0,15000,74,fullpdf,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0,wtp,"[""Australian Government Productivity Commission"", ""Garrod G and Willis (1998)"", ""European Commission (1995)"", ""Cambridge Econometrics""]",5.0,partial,False,The report uses willingness to pay (WTP) estimates from various studies to quantify the benefits of reduced landfill impacts on nearby households. It also discusses opportunity costs related to labor but does not provide sensitivity analysis on proxy values.,ok
328,Reports Database:Assessing the Costs and Benefits of Adaptation Options: An Over,environment,Australia,Evaluative,0,15000,52,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,willingness to pay,[],,partial,True,"The report utilizes contingent evaluation methods to estimate the economic value of non-traded goods, particularly focusing on willingness to pay for adaptation measures. It discusses sensitivity analyses related to discount rates and other key variables affecting the valuation of costs and benefits",ok
329,Reports Database:Standing Council on Environment and Water: Cost benefit analysi,arts_culture,Australia,Evaluative,0,15000,148,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""WCS (2011)"", ""PwC and Wright Corporate Strategy (2011) Packaging option report"", ""BDA Group and Wright Corporate Strategy (2009) Beverage Container Investigation"", ""BDA and Wright Corporate Strategy (2010) Beverage Container Investigation \u2013 Revised""]",,partial,True,The report uses a combination of cost estimates from various studies and assumptions about recycling rates to monetize the benefits of different packaging options. Sensitivity testing is mentioned to assess the impact of varying costs and benefits by 30%.,ok
330,Reports Database:Stakeholder-focused cost-benefit analysis in the water sector,environment,Bangladesh,Evaluative,0,15000,48,fullpdf,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,mixed,"[""International Development Research Centre (IDRC)"", ""International Institute for Environment and Development (IIED)""]",5.0,partial,True,"The report uses a combination of stakeholder willingness to pay, opportunity costs, and market rates for land and labor to estimate the costs and benefits of adaptation strategies. It discusses uncertainties related to these proxy values and their implications for the analysis.",ok
331,Reports Database:Assessing the Social Costs and Benefits of Regulating Carbon Em,environment,USA,Evaluative,0,15000,50,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0,mixed,"[""Interagency Working Group estimates"", ""Ramsey formula"", ""polluter pays principle""]",,partial,False,"The report discusses the social cost of carbon using a range of estimates from the Interagency Working Group, applying different discount rates and considering both market and non-market effects. It highlights the challenges of assigning monetary values to non-traded benefits and costs, indicating a",ok
332,Reports Database:A Social Cost-Benefit Analysis of an Electric Vehicle,housing,Unknown,Evaluative,0,15000,101,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,wtp,"[""Ministry of Finance 1989"", ""Ministry of Finance 1999"", ""Boardman et al. 2006"", ""Pearce et al. 2006""]",,full,True,"The report utilizes willingness-to-pay (WTP) as the primary method for monetizing the costs and benefits associated with electric and diesel vehicles, referencing guidelines from the Danish Ministry of Finance and academic literature to support its approach.",ok
333,Reports Database:A social cost-benefit analysis: Early intervention programs to ,education,Australia,Evaluative,0,15000,96,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,"[""Listen HEAR! The Economic Impact and Cost of Hearing Loss in Australia, a report by Access Economics""]",,partial,False,"The report uses replacement cost as a proxy for the economic benefits of early intervention programs, estimating the financial costs associated with hearing loss and linking them to productivity gains. The primary source cited is a previous report by Access Economics.",ok
334,Reports Database:The Economics of Early Response and Disaster Resilience: Lesson,environment,UK,Evaluative,0,15000,84,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,replacement_cost,"[""DFID (2012). Ethiopia\u2019s Productive Safety Net Programme 2010-2014: A value for money assessment"", ""World Bank (2009), Project Appraisal Document for a Productive Safety Net APL III Project""]",5.0,partial,True,"The report uses replacement cost as a proxy for estimating the costs of early response and resilience interventions, referencing specific program costs from DFID and the World Bank. It discusses uncertainties around these estimates and the variability of benefits based on local context.",ok
